"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS",
15457,"UKB","Kobe","Kobe Honshu Island, Japan","","",
15458,"UKI","Ukiah Municipal","Ukiah, CA","CA","06",
15458,"UKI","Ukiah Municipal","Ukiah, CA","CA","06",
15459,"ULA","San Julian Airport","San Julian, Argentina","","",
15460,"ULC","Los Cerrillos","Santiago, Chile","","",
15461,"ULI","Ulithi Airport","Ulithi, Palau District (TTPI)","","",
15461,"ULI","Ulithi Airport","Ulithi, Federated States of Micronesia","","",
15461,"ULI","Ulithi Airport","Ulithi, Federated States of Micronesia","","",
15461,"ULI","Ulithi Airport","Ulithi, Federated States of Micronesia","","",
15462,"ULM","New Ulm Municipal","New Ulm, MN","MN","27",
15462,"ULM","New Ulm Municipal","New Ulm, MN","MN","27",
15462,"ULM","New Ulm Municipal","New Ulm, MN","MN","27",
15463,"ULN","Buyant Uhaa","Ulan Bator, Mongolia","","",
15463,"ULN","Chinggis Khaan International","Ulan Bator, Mongolia","","",
15464,"ULQ","Farfan","Tulua, Colombia","","",
15464,"ULQ","Farfan","Tulua, Colombia","","",
15464,"ULQ","Tulua Airport","Tulua, Colombia","","",
15464,"ULQ","Tulua Airport","Tulua, Colombia","","",
15464,"ULQ","Tulua Airport","Tulua, Colombia","","",
15465,"ULS","Ulysses Airport","Ulysses, KS","KS","20",
15465,"ULS","Ulysses Airport","Ulysses, KS","KS","20",
15466,"ULY","Ulyanovsk Airport","Ulyanovsk, U.S.S.R.","","",
15466,"ULY","Ulyanovsk Airport","Ulyanovsk, Russia","","",
15466,"ULY","Vostochny","Ulyanovsk, Russia","","",
15466,"ULY","Vostochny","Ulyanovsk, Russia","","",
15467,"UMB","North Shore","Umnak, AK","AK","02",
15468,"UMD","Uummannaq Airport","Uummannaq, Greenland","","",
15469,"UME","Umea Airport","Umea, Sweden","","",
15469,"UME","Umea Airport","Umea, Sweden","","",
15470,"UMM","Summit Airport","Summit, AK","AK","02",
15470,"UMM","Summit Airport","Summit, AK","AK","02",
15470,"UMM","Summit Airport","Summit, AK","AK","02",
15471,"UMR","Woomera Airport","Woomera, Australia","","",
15471,"UMR","Woomera Airport","Woomera, Australia","","",
15472,"UMT","Umiat Airport","Umiat, AK","AK","02",
15472,"UMT","Umiat Airport","Umiat, AK","AK","02",
15473,"UMU","Umuarama Airport","Umuarama, Brazil","","",
15473,"UMU","Umuarama Airport","Umuarama, Brazil","","",
15475,"UND","Konduz Airport","Konduz, Afghanistan","","",
15475,"UND","Konduz Airport","Konduz, Afghanistan","","",
15475,"UND","Kunduz","Konduz, Afghanistan","","",
15476,"UNG","Kiunga Airport","Kiunga, Papua New Guinea","","",
15476,"UNG","Kiunga Airport","Kiunga, Papua New Guinea","","",
15477,"UNI","Union Island Airport","Union Island, Saint Vincent and the Grenadines","","",
15477,"UNI","Union Island Airport","Union Island, Saint Vincent and the Grenadines","","",
15477,"UNI","Union Island Airport","Union Island, Saint Vincent and the Grenadines","","",
15478,"UNK","Unalakleet Airport","Unalakleet, AK","AK","02",
15478,"UNK","Unalakleet Airport","Unalakleet, AK","AK","02",
15479,"UNS","Umnak Airport","Umnak, AK","AK","02",
15480,"UNT","Unst Airport","Unst, United Kingdom","","",
15480,"UNT","Unst Airport","Unst, United Kingdom","","",
15480,"UNT","Unst Airport","Unst, United Kingdom","","",
15481,"UOX","University-Oxford","Oxford, MS","MS","28",
15481,"UOX","University-Oxford","Oxford, MS","MS","28",
15482,"UPG","Hasanuddin","Ujung Pandang, Indonesia","","",
15483,"UPN","Uruapan Airport","Uruapan, Mexico","","",
15483,"UPN","Uruapan Airport","Uruapan, Mexico","","",
15484,"UPP","Upolu","Upolo Point, HI","HI","15",
15484,"UPP","Upolu","Upolo Point, HI","HI","15",
15485,"UQE","The Queens","Queens, AK","AK","02",
15485,"UQE","The Queens","Queens, AK","AK","02",
15486,"URA","Uralsk Airport","Uralsk, Kazakhstan","","",
15486,"URA","Uralsk Airport","Uralsk, Kazakhstan","","",
15486,"URA","Uralsk Airport","Uralsk, Kazakhstan","","",
15487,"URB","Urubupunga Airport","Urubupunga, Brazil","","",
15487,"URB","Urubupunga Airport","Urubupunga, Brazil","","",
15488,"URC","Diwopu","Urumqi, China","","",
15489,"URG","Rubem Berta","Uruguaiana, Brazil","","",
15489,"URG","Rubem Berta","Uruguaiana, Brazil","","",
15490,"URO","Rouen Vallee de Seine","Boos, France","","",
15490,"URO","Vallee de Seine","Boos, France","","",
15490,"URO","Rouen Vallee de Seine","Boos, France","","",
15491,"URT","Surat Thani Airport","Surat Thani, Thailand","","",
15491,"URT","Surat Thani Airport","Surat Thani, Thailand","","",
15492,"URY","Guriat","Gurayat, Saudi Arabia","","",
15492,"URY","Guriat","Gurayat, Saudi Arabia","","",
15493,"USH","Ushuaia Airport","Ushuaia, Argentina","","",
15493,"USH","Islas Malvinas","Ushuaia, Argentina","","",
15494,"USI","Usi Belli Coal Mine","Usibelli, AK","AK","02",
15495,"USM","Samui","Koh Samui, Thailand","","",
15495,"USM","Samui","Koh Samui, Thailand","","",
15496,"USN","Ulsan Airport","Ulsan, South Korea","","",
15496,"USN","Ulsan Airport","Ulsan, South Korea","","",
15497,"UST","St. Augustine Airport","St. Augustine, FL","FL","12",
15497,"UST","St. Augustine Airport","St. Augustine, FL","FL","12",
15497,"UST","Northeast Florida Regional","St. Augustine, FL","FL","12",
15498,"UT1","Heber City Municipal - Russ McDonald Field","Heber, UT","UT","49",
15499,"UTB","Muttaburra Airport","Muttaburra, Australia","","",
15499,"UTB","Muttaburra Airport","Muttaburra, Australia","","",
15500,"UTH","Udon Thani Airport","Udon Thani, Thailand","","",
15501,"UTK","Utirik Island","Utirik, Marshall Islands","","",
15502,"UTM","Tunica Municipal","Tunica, MS","MS","28",
15502,"UTM","Tunica Municipal","Tunica, MS","MS","28",
15503,"UTN","Upington Airport","Upington, South Africa","","",
15503,"UTN","Upington Airport","Upington, South Africa","","",
15503,"UTN","Upington International","Upington, South Africa","","",
15504,"UTO","Indian Mountain AFS","Utopia, AK","AK","02",
15504,"UTO","Indian Mountain LRRS","Utopia, AK","AK","02",
15504,"UTO","Indian Mountain LRRS","Utopia, AK","AK","02",
15504,"UTO","Indian Mountain LRRS","Utopia, AK","AK","02",
15505,"UTP","U-Taphao International","Utapao, Thailand","","",
15505,"UTP","U-Tapao Pattaya International","Utapao, Thailand","","",
15506,"UTT","K.D. Matanzima","Umtata, South Africa","","",
15506,"UTT","Mthatha Airport","Mthatha, South Africa","","",
15506,"UTT","Mthatha Airport","Mthatha, South Africa","","",
15506,"UTT","Mthatha Airport","Mthatha, South Africa","","",
15507,"UTW","Queenstown Airport","Queenstown, South Africa","","",
15508,"UUK","North Kuparuk","Kuparuk, AK","AK","02",
15509,"UUS","Khomutovo","Yuzhno-Sakhalinsk, Russia","","",
15509,"UUS","Khomutovo","Yuzhno-Sakhalinsk, Russia","","",
15509,"UUS","Yuzhno Sakhalinsk","Yuzhno-Sakhalinsk, Russia","","",
15509,"UUS","Khomutovo","Yuzhno-Sakhalinsk, Russia","","",
15510,"UUU","Manumu Airport","Manumu, Papua New Guinea","","",
15510,"UUU","Manumu Airport","Manumu, Papua New Guinea","","",
15511,"UVA","Garner Field","Uvalde, TX","TX","48",
15512,"UVE","Ouvea Ouloup","Ouvea, New Caledonia","","",
15512,"UVE","Ouvea Airport","Ouvea, New Caledonia","","",
15512,"UVE","Ouvea Airport","Ouvea, New Caledonia","","",
15512,"UVE","Ouvea Ouloup","Ouvea, New Caledonia","","",
15513,"UVF","Hewanorra International","St. Lucia, Saint Lucia","","",
15513,"UVF","Hewanorra International","St. Lucia, Saint Lucia","","",
15513,"UVF","Hewanorra International","St. Lucia, Saint Lucia","","",
15514,"UVL","New Valley","Kharja, Egypt","","",
15515,"UXA","Lik Camp Airport","Lik Camp, AK","AK","02",
15516,"UXB","Fassberg Airport","Fassberg, Germany","","",
15517,"UXC","Hawley Municipal","Hawley, MN","MN","27",
15517,"UXC","Hawley Municipal","Hawley, MN","MN","27",
15517,"UXC","Hawley Municipal","Hawley, MN","MN","27",
15518,"UXD","Chowchilla Airport","Chowchilla, CA","CA","06",
15518,"UXD","Chowchilla Airport","Chowchilla, CA","CA","06",
15519,"UXE","Faulkton Municipal","Faulkton, SD","SD","46",
15519,"UXE","Faulkton Municipal","Faulkton, SD","SD","46",
15519,"UXE","Faulkton Municipal","Faulkton, SD","SD","46",
15520,"UXF","Stanford Field","St. Anthony, ID","ID","16",
15520,"UXF","Stanford Field","St. Anthony, ID","ID","16",
15521,"UXG","Dutch John Airport","Dutch John, UT","UT","49",
15521,"UXG","Dutch John Airport","Dutch John, UT","UT","49",
15522,"UXH","Gostomel","Kiev, Ukraine","","",
15522,"GML","Antonov International","Kiev, Ukraine","","",
15522,"GML","Antonov International","Kiev, Ukraine","","",
15522,"GML","Antonov International","Kiev, Ukraine","","",
15522,"GML","Antonov 2 International","Kiev, Ukraine","","",
15523,"UXI","Calder Bay Airport","Calder Bay, AK","AK","02",
15524,"UXJ","Madison","Richmond, KY","KY","21",
15524,"UXJ","Madison","Richmond, KY","KY","21",
15524,"UXJ","Madison","Richmond, KY","KY","21",
15524,"UXJ","Central Kentucky Regional","Richmond, KY","KY","21",
15525,"UXK","Petaluma Municipal","Petaluma, CA","CA","06",
15526,"UXL","Chariot Airport","Chariot, AK","AK","02",
15527,"UXM","47-Mile Mine Airport","47-Mile Mine, AK","AK","02",
15527,"UXM","47-Mile Mine Airport","47-Mile Mine, AK","AK","02",
15528,"UXN","Big Sandy Regional","Prestonsburg, KY","KY","21",
15528,"UXN","Big Sandy Regional","Prestonsburg, KY","KY","21",
15529,"UXO","Fitchburg Municipal","Fitchburg, MA","MA","25",
15530,"UXP","Stennis International","Bay St. Louis, MS","MS","28",
15530,"UXP","Stennis International","Bay St. Louis, MS","MS","28",
15531,"UXQ","Gilze-Rijen Airport","Gilze-Rijen, Netherlands","","",
15531,"UXQ","Gilze-Rijen Airport","Gilze-Rijen, Netherlands","","",
15532,"UXR","Monument Valley Airport","Monument Valley, UT","UT","49",
15532,"UXR","Monument Valley Airport","Monument Valley, UT","UT","49",
15533,"UXS","Cimarron Municipal","Cimarron, KS","KS","20",
15533,"UXS","Cimarron Municipal","Cimarron, KS","KS","20",
15534,"UXT","Lorain Cnty Regional","Lorain/Elyria, OH","OH","39",
15534,"LPR","Lorain County Regional","Lorain/Elyria, OH","OH","39",
15535,"UXU","Cheboygan City/County","Cheboygan, MI","MI","26",
15535,"UXU","Cheboygan County","Cheboygan, MI","MI","26",
15535,"UXU","Cheboygan County","Cheboygan, MI","MI","26",
15536,"UXV","Enterprise Municipal","Enterprise, OR","OR","41",
15536,"UXV","Enterprise Municipal","Enterprise, OR","OR","41",
15536,"UXV","Enterprise Municipal","Enterprise, OR","OR","41",
15537,"UXW","Putnam County","Cookeville, TN","TN","47",
15538,"UXX","Hot Springs Airport","Hot Springs, MT","MT","30",
15539,"UXY","Circle Town County","Circle, MT","MT","30",
15539,"UXY","Circle Town County","Circle, MT","MT","30",
15540,"UXZ","Garrison Municipal","Garrison, ND","ND","38",
15540,"UXZ","Garrison Municipal","Garrison, ND","ND","38",
15540,"UXZ","Garrison Municipal","Garrison, ND","ND","38",
15541,"UY1","Angel S Adami","Melilla, Uruguay","","",
15541,"UY1","Angel S Adami","Melilla, Uruguay","","",
15543,"UYL","Nyala Airport","Nyala, Sudan","","",
15543,"UYL","Nyala Airport","Nyala, Sudan","","",
15544,"UZU","Curuzu Cuatia Airport","Curuzu Cuatia, Argentina","","",
15545,"VA1","Emporia Greensville Regional","Emporia, VA","VA","51",
15546,"VA2","Chesapeake Regional","Chesapeake, VA","VA","51",
15547,"VA3","Mountain Empire","Marion/Wytheville, VA","VA","51",
15547,"VA3","Mountain Empire","Marion/Wytheville, VA","VA","51",
15548,"VA4","Leesburg Executive","Leesburg, VA","VA","51",
15549,"VAA","Vaasa Airport","Vaasa, Finland","","",
15549,"VAA","Vaasa Airport","Vaasa, Finland","","",
15550,"VAD","Moody AFB","Valdosta, GA","GA","13",
15550,"VAD","Moody AFB","Valdosta, GA","GA","13",
15550,"VAD","Moody AFB","Valdosta, GA","GA","13",
15552,"VAF","Chabeuil","Valence, France","","",
15552,"VAF","Chabeuil","Valence, France","","",
15552,"VAF","Valence Chabeuil","Valence, France","","",
15553,"VAI","Vanimo Airport","Vanimo, Papua New Guinea","","",
15553,"VAI","Vanimo Airport","Vanimo, Papua New Guinea","","",
15553,"VAI","Vanimo Airport","Vanimo, Papua New Guinea","","",
15554,"VAK","Chevak Airport","Chevak, AK","AK","02",
15554,"VAK","Chevak Airport","Chevak, AK","AK","02",
15555,"VAN","Van Airport","Van, Turkey","","",
15555,"VAN","Van Airport","Van, Turkey","","",
15556,"VAO","Suavanao Airport","Suavanao, Solomon Islands","","",
15556,"VAO","Suavanao Airport","Suavanao, Solomon Islands","","",
15557,"VAR","Varna Airport","Varna, Bulgaria","","",
15557,"VAR","Varna Airport","Varna, Bulgaria","","",
15558,"VAS","Sivas Airport","Sivas, Turkey","","",
15558,"VAS","Sivas Airport","Sivas, Turkey","","",
15559,"VAV","Vava'u International","Vava'u, Tonga","","",
15559,"VAV","Vava'u International","Vava'u, Tonga","","",
15559,"VAV","Vava'u International","Vava'u, Tonga","","",
15559,"VAV","Vava'u International","Vava'u, Tonga","","",
15559,"VAV","Vava'u International","Vava'u, Tonga","","",
15561,"VBG","Vandenberg AFB","Lompoc, CA","CA","06",
15561,"VBG","Vandenberg AFB","Lompoc, CA","CA","06",
15562,"VBS","Montichiari","Brescia, Italy","","",
15562,"VBS","Montichiari","Brescia, Italy","","",
15562,"VBS","Brescia Montichiari","Brescia, Italy","","",
15562,"VBS","Montichiari","Brescia, Italy","","",
15562,"VBS","Brescia Montichiari","Brescia, Italy","","",
15563,"VBY","Visby Airport","Visby, Sweden","","",
15563,"VBY","Visby Airport","Visby, Sweden","","",
15564,"VCA","Can Tho Airport","Can Tho, Vietnam","","",
15564,"VCA","Can Tho Airport","Can Tho, Vietnam","","",
15564,"VCA","Can Tho Airport","Can Tho, Vietnam","","",
15564,"VCA","Can Tho Airport","Can Tho, Vietnam","","",
15564,"VCA","Can Tho International","Can Tho, Vietnam","","",
15564,"VCA","Can Tho Airport","Can Tho, Vietnam","","",
15564,"VCA","Can Tho International","Can Tho, Vietnam","","",
15565,"VCB","View Cove Airport","View Cove, AK","AK","02",
15566,"VCE","Venezia/Tessera","Venice, Italy","","",
15566,"VCE","Marco Polo International","Venice, Italy","","",
15566,"VCE","Marco Polo International","Venice, Italy","","",
15567,"VCP","Viracopos International","Sao Paulo, Brazil","","",
15568,"VCR","Carora Airport","Carora, Venezuela","","",
15568,"VCR","Carora Airport","Carora, Venezuela","","",
15569,"VCT","Victoria County Foster","Victoria, TX","TX","48",
15569,"VCT","Victoria Regional","Victoria, TX","TX","48",
15570,"VCV","Southern California Logistics","Victorville, CA","CA","06",
15571,"VDA","Ovda Airport","Ovda, Israel","","",
15571,"VDA","Ovda Airport","Ovda, Israel","","",
15572,"VDC","Vitoria Da Conquista Airport","Vitoria Da Conquista, Brazil","","",
15572,"VDC","Vitoria Da Conquista Airport","Vitoria Da Conquista, Brazil","","",
15573,"VDE","Hierro","Valverde, Spain","","",
15573,"VDE","Hierro","Valverde, Spain","","",
15573,"VDE","Hierro","Valverde, Spain","","",
15574,"VDI","Vidalia Regional","Vidalia, GA","GA","13",
15574,"VDI","Vidalia Regional","Vidalia, GA","GA","13",
15575,"VDM","Viedma Airport","Viedma, Argentina","","",
15576,"VDP","Valle de la Pascua Airport","Valle de la Pascua, Venezuela","","",
15576,"VDP","Valle de la Pascua Airport","Valle de la Pascua, Venezuela","","",
15577,"VDR","Villa Dolores Airport","Villa Dolores, Argentina","","",
15577,"VDR","Villa Dolores Airport","Villa Dolores, Argentina","","",
15578,"VDS","Vadso Airport","Vadso, Norway","","",
15578,"VDS","Vadso Airport","Vadso, Norway","","",
15579,"VDZ","Valdez Pioneer Field","Valdez, AK","AK","02",
15579,"VDZ","Valdez Pioneer Field","Valdez, AK","AK","02",
15581,"VEE","Venetie Airport","Venetie, AK","AK","02",
15581,"VEE","Venetie Airport","Venetie, AK","AK","02",
15582,"VEL","Vernal Regional","Vernal, UT","UT","49",
15582,"VEL","Vernal Regional","Vernal, UT","UT","49",
15583,"VEO","Roy Otten Memorial Airfield","Versailles, MO","MO","29",
15584,"VER","General Heriberto Jara International","Veracruz, Mexico","","",
15584,"VER","General Heriberto Jara International","Veracruz, Mexico","","",
15585,"VEY","Vestmannaeyjar Airport","Vestmannaeyjar, Iceland","","",
15585,"VEY","Vestmannaeyjar Airport","Vestmannaeyjar, Iceland","","",
15586,"VFA","Victoria Falls International","Victoria Falls, Rhodesia","","",
15586,"VFA","Victoria Falls International","Victoria Falls, Zimbabwe","","",
15586,"VFA","Victoria Falls International","Victoria Falls, Zimbabwe","","",
15586,"VFA","Victoria Falls International","Victoria Falls, Zimbabwe","","",
15586,"VFA","Victoria Falls International","Victoria Falls, Zimbabwe","","",
15587,"VGA","Vijayawada Airport","Vijayawada, India","","",
15587,"VGA","Vijayawada Airport","Vijayawada, India","","",
15588,"VGO","Vigo Airport","Vigo, Spain","","",
15588,"VGO","Vigo Airport","Vigo, Spain","","",
15589,"VGT","North Air Terminal","Las Vegas, NV","NV","32",
15589,"VGT","North Las Vegas","Las Vegas, NV","NV","32",
15590,"VHM","Vilhelmina Airport","Vilhelmina, Sweden","","",
15591,"VHY","Charmeil","Vichy, France","","",
15591,"VHY","Charmeil","Vichy, France","","",
15591,"VHY","Vichy Charmeil","Vichy, France","","",
15593,"VIC","Vicenza Airport","Vicenza, Italy","","",
15593,"VIC","Vicenza Airport","Vicenza, Italy","","",
15594,"VID","Vidin Airport","Vidin, Bulgaria","","",
15595,"VIE","Vienna International","Vienna, Austria","","",
15595,"VIE","Vienna International","Vienna, Austria","","",
15596,"VIG","Juan Pablo Perez Alfonso","El Vigia, Venezuela","","",
15597,"VIH","Rolla National","Vichy, MO","MO","29",
15597,"VIH","Rolla National","Vichy, MO","MO","29",
15598,"VIJ","Virgin Gorda Airport","Virgin Gorda, British Virgin Islands","","",
15598,"VIJ","Virgin Gorda Airport","Virgin Gorda, British Virgin Islands","","",
15598,"VIJ","Virgin Gorda Airport","Virgin Gorda, British Virgin Islands","","",
15599,"VIK","Kavik River Airport","Kavik River, AK","AK","02",
15600,"VIL","Dakhla International","Dakhla, Morocco","","",
15600,"VIL","Dakhla International","Dakhla, Morocco","","",
15601,"VIS","Visalia Municipal","Visalia, CA","CA","06",
15601,"VIS","Visalia Municipal","Visalia, CA","CA","06",
15602,"VIT","Vitoria Airport","Vitoria, Spain","","",
15602,"VIT","Vitoria Airport","Vitoria, Spain","","",
15603,"VIX","Goiabeiras","Vitoria, Brazil","","",
15603,"VIX","Eurico de Aguiar Salles","Vitoria, Brazil","","",
15603,"VIX","Eurico de Aguiar Salles","Vitoria, Brazil","","",
15604,"VKO","Vnukovo","Moscow, U.S.S.R.","","",
15604,"VKO","Vnukovo International","Moscow, Russia","","",
15604,"VKO","Vnukovo","Moscow, Russia","","",
15605,"VKS","Vicksburg Municipal","Vicksburg, MS","MS","28",
15605,"VKS","Vicksburg Municipal","Vicksburg, MS","MS","28",
15605,"VKS","Vicksburg Municipal","Vicksburg, MS","MS","28",
15606,"VLC","Valencia Airport","Valencia, Spain","","",
15606,"VLC","Valencia Airport","Valencia, Spain","","",
15606,"VLC","Valencia Airport","Valencia, Spain","","",
15607,"VLD","Valdosta Regional","Valdosta, GA","GA","13",
15607,"VLD","Valdosta Regional","Valdosta, GA","GA","13",
15608,"VLI","Nhero","Port Vila, New Hebrides","","",
15608,"VLI","Port Vila Airport","Port Vila, Vanuatu","","",
15608,"VLI","Port Vila Airport","Port Vila, Vanuatu","","",
15608,"VLI","Port Vila Airport","Port Vila, Vanuatu","","",
15609,"VLL","Valladolid Airport","Valladolid, Spain","","",
15609,"VLL","Valladolid Airport","Valladolid, Spain","","",
15610,"VLN","Zim Valencia","Valencia, Venezuela","","",
15610,"VLN","Arturo Michelena International","Valencia, Venezuela","","",
15612,"VLR","Vallenar Airport","Vallenar, Chile","","",
15612,"VLR","Vallenar Airport","Vallenar, Chile","","",
15613,"VLV","Dr. Antonio Nicolas Briceno","Valera, Venezuela","","",
15613,"VLV","Dr. Antonio Nicolas Briceno","Valera, Venezuela","","",
15613,"VLV","Dr. Antonio Nicolas Briceno","Valera, Venezuela","","",
15614,"VME","Mercedes","Villa Mercedes, Argentina","","",
15614,"VME","Mercedes","Villa Mercedes, Argentina","","",
15614,"VME","Mercedes","Villa Mercedes, Argentina","","",
15615,"VNC","Venice Municipal","Venice, FL","FL","12",
15615,"VNC","Venice Municipal","Venice, FL","FL","12",
15616,"VNO","Vilnius International","Vilnius, U.S.S.R.","","",
15616,"VNO","Vilnius International","Vilnius, Lithuania","","",
15617,"VNS","Varanasi Airport","Varanasi, India","","",
15617,"VNS","Varanasi Airport","Varanasi, India","","",
15617,"VNS","Lal Bahadur Shastri","Varanasi, India","","",
15617,"VNS","Lal Bahadur Shastri Varanasi International","Varanasi, India","","",
15618,"VNY","Van Nuys Airport","Van Nuys, CA","CA","06",
15619,"VOG","Volgograd Airport","Volgograd, U.S.S.R.","","",
15619,"VOG","Volgograd Airport","Volgograd, Russia","","",
15619,"VOG","Volgograd Airport","Volgograd, Russia","","",
15619,"VOG","Gumrak","Volgograd, Russia","","",
15619,"VOG","Gumrak","Volgograd, Russia","","",
15620,"VOK","Volk Field","Camp Douglas, WI","WI","55",
15620,"VOK","Volk Field","Camp Douglas, WI","WI","55",
15621,"VOL","Volos Airport","Volos, Greece","","",
15622,"VPC","Cartersville Airport","Cartersville, GA","GA","13",
15623,"VPE","Ondjiva Airport","Ondjiva, Angola","","",
15623,"VPE","Ondjiva Airport","Ondjiva, Angola","","",
15624,"VPS","Northwest Florida Regional","Valparaiso, FL","FL","12",
15624,"VPS","Eglin AFB Destin Fort Walton Beach","Valparaiso, FL","FL","12",
15625,"VPZ","Porter County Municipal","Valparaiso, IN","IN","18",
15625,"VPZ","Porter County Regional","Valparaiso, IN","IN","18",
15625,"VPZ","Porter County Regional","Valparaiso, IN","IN","18",
15626,"VQS","Camp Garcia","Vieques, Puerto Rico","","",
15626,"VQS","Antonio Rivera Rodriguez","Vieques, PR","PR","72",
15626,"VQS","Antonio Rivera Rodriguez","Vieques, PR","PR","72",
15627,"VRA","Juan Gualberto Gomez International","Varadero, Cuba","","",
15628,"VRB","Vero Beach Municipal","Vero Beach, FL","FL","12",
15628,"VRB","Vero Beach Municipal","Vero Beach, FL","FL","12",
15629,"VRC","Virac Airport","Virac, Philippines","","",
15629,"VRC","Virac Airport","Virac, Philippines","","",
15629,"VRC","Virac Airport","Virac, Philippines","","",
15630,"VRK","Varkaus Airport","Varkaus, Finland","","",
15630,"VRK","Varkaus Airport","Varkaus, Finland","","",
15631,"VRN","Villafranca","Verona, Italy","","",
15631,"VRN","Villafranca","Verona, Italy","","",
15632,"VSA","C. P. A. Carlos Rovirosa International","Villahermosa, Mexico","","",
15633,"VSE","Viseu Airport","Viseu, Portugal","","",
15633,"VSE","Viseu Airport","Viseu, Portugal","","",
15634,"VSF","Hartness State","Springfield, VT","VT","50",
15635,"VST","Stockholm Vasteras","Vasteras, Sweden","","",
15635,"VST","Vasteras Airport","Vasteras, Sweden","","",
15636,"VTE","Wattay International","Vientiane, Laos","","",
15636,"VTE","Wattay International","Vientiane, Laos","","",
15637,"VTN","Miller Field","Valentine, NE","NE","31",
15637,"VTN","Miller Field","Valentine, NE","NE","31",
15638,"VTZ","Vishakhapatnam","Visakhapatnam, India","","",
15638,"VTZ","Vishakhapatnam","Visakhapatnam, India","","",
15639,"VUJ","Stanly County","Albemarle, NC","NC","37",
15640,"VUO","Pearson Field","Vancouver, WA","WA","53",
15640,"VUO","Pearson Field","Vancouver, WA","WA","53",
15641,"VUP","Alfonso Lopez Pumarejo","Valledupar, Colombia","","",
15641,"VUP","Alfonso Lopez Pumarejo","Valledupar, Colombia","","",
15642,"API","Gomez Nino Apiay AB","Villavicencio, Colombia","","",
15643,"VVI","Viru Viru International","Santa Cruz, Bolivia","","",
15644,"VVK","Vastervik Airport","Vastervik, Sweden","","",
15644,"VVK","Vastervik Airport","Vastervik, Sweden","","",
15644,"VVK","Vastervik Airport","Vastervik, Sweden","","",
15645,"VVO","Knevichi","Vladivostok, Russia","","",
15645,"VVO","Knevichi","Vladivostok, Russia","","",
15645,"VVO","Knevichi","Vladivostok, Russia","","",
15646,"VWA","Headland Municipal","Headland, AL","AL","01",
15646,"VWA","Headland Municipal","Headland, AL","AL","01",
15646,"VWA","Headland Municipal","Headland, AL","AL","01",
15647,"VWB","Myrtle Creek Municipal","Myrtle Creek, OR","OR","41",
15647,"VWB","Myrtle Creek Municipal","Myrtle Creek, OR","OR","41",
15648,"VWC","Sumner County Regional","Gallatin, TN","TN","47",
15648,"VWC","Sumner County Regional","Gallatin, TN","TN","47",
15649,"VWD","Hanford Municipal","Hanford, CA","CA","06",
15649,"VWD","Hanford Municipal","Hanford, CA","CA","06",
15650,"VWE","Chelan Municipal","Chelan, WA","WA","53",
15650,"VWE","Lake Chelan","Chelan, WA","WA","53",
15651,"VWF","Custer County","Custer, SD","SD","46",
15651,"VWF","Custer County","Custer, SD","SD","46",
15652,"VWG","Tillamook","Garibaldi, OR","OR","41",
15652,"VWG","Tillamook","Garibaldi, OR","OR","41",
15653,"VWH","Odessa Schlemeyer Field","Midland/Odessa, TX","TX","48",
15653,"VWH","Odessa Schlemeyer Field","Midland/Odessa, TX","TX","48",
15654,"VWI","California City Municipal","California City, CA","CA","06",
15654,"VWI","California City Municipal","California City, CA","CA","06",
15655,"VWJ","McNeil","Cameron, SC","SC","45",
15656,"VWK","Saratoga County","Saratoga Springs, NY","NY","36",
15656,"VWK","Saratoga County","Saratoga Springs, NY","NY","36",
15657,"VWL","Nary National Shefland Field","Bemidji, MN","MN","27",
15657,"VWL","Nary National Shefland Field","Bemidji, MN","MN","27",
15658,"VWM","Weed Airport","Weed, CA","CA","06",
15658,"VWM","Weed Airport","Weed, CA","CA","06",
15658,"VWM","Weed Airport","Weed, CA","CA","06",
15659,"VWN","Avi Suquilla","Parker, AZ","AZ","04",
15659,"VWN","Avi Suquilla","Parker, AZ","AZ","04",
15660,"VWO","Arlington Municipal","Arlington, WA","WA","53",
15660,"VWO","Arlington Municipal","Arlington, WA","WA","53",
15661,"VWP","Bernard Usfs","Bernard, ID","ID","16",
15662,"VWQ","Kingdon Airpark","Lodi, CA","CA","06",
15663,"VWR","Independence Airport","Independence, CA","CA","06",
15663,"VWR","Independence Airport","Independence, CA","CA","06",
15664,"VWS","Colonel James Jabara","Wichita, KS","KS","20",
15665,"VWT","Souther Field","Americus, GA","GA","13",
15665,"VWT","Jimmy Carter Regional","Americus, GA","GA","13",
15668,"VWW","Deer Lodge-City-County","Deer Lodge, MT","MT","30",
15668,"VWW","Deer Lodge-City-County","Deer Lodge, MT","MT","30",
15669,"VWX","Hondo Municipal","Hondo, TX","TX","48",
15669,"VWX","Hondo Municipal","Hondo, TX","TX","48",
15669,"VWX","South Texas Regional at Hondo","Hondo, TX","TX","48",
15670,"VWY","Landsberg-Lech Air Base","Landsberg Am Lech, Germany","","",
15670,"VWY","Landsberg-Lech","Landsberg Am Lech, Germany","","",
15671,"VWZ","Granite Creek Mine Airport","Granite Creek Mine, AK","AK","02",
15672,"VXE","Sao Pedro","Sao Vicente, Cape Verde","","",
